Page path,Opposite language page path,Topic,Sub topic,Page title,Opposite language page title,Keywords
https://www.canada.ca/en/immigration-refugees-citizenship/services/refugees/help-outside-canada/government-assisted-refugee-program,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/refugies/aide-exterieur-canada/programme-refugies-pris-charge-gouvernement,Refugees,GAR,Government-Assisted Refugees program,Programme des rÇfugiÇs pris en charge par le gouvernement,Refugees; Resettlement Assistance Program; Refugee sponsorship
https://www.canada.ca/en/immigration-refugees-citizenship/services/refugees/welcome-syrian-refugees,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/refugies/bienvenue-refugies-syrien,Refugees,#WelcomeRefugees,#WelcomeRefugees: Canada resettled Syrian refugees,#BienvenueauxrÇfugiÇs : Le Canada a procÇdÇ Öˇ la rÇinstallation de rÇfugiÇs syriens,Refugees; Refugee protection; Sponsorship;
https://www.canada.ca/en/immigration-refugees-citizenship/services/refugees/healthcare-workers-permanent-residence,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/refugies/residence-permanente-secteur-sante,Refugees,Health-care workers pr pathway,Health-care workers permanent residence pathway: About the public policies,Voie d?accäs Öˇ la rÇsidence permanente des travailleurs de la santÇ : Au sujet des politiques d?intÇràt public,public policy; healthcare; pandemic; permanent residence; guardian angel; health-care; health care: covid-19; coronavirus
https://www.canada.ca/en/immigration-refugees-citizenship/services/refugees/afghanistan,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/refugies/afghanistan,Refugees,Afghanistan,Canada?s response to the situation in Afghanistan,RÇinstaller les Afghans qui ont aidÇ le Canada,"Afghanistan, canada, political, condition, situation, response, "
https://www.canada.ca/en/immigration-refugees-citizenship/services/refugees/afghanistan/immigrate-family-language-cultural-advisors,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/refugies/afghanistan/immigrer-famille-conseillers-linguistiques-culturels,Refugees,Afghanistan,Permanent residence for extended family of former language and cultural advisors: About the new public policy,Immigrer en tant que membres de la famille Çlargie d?anciens conseillers linguistiques et culturels : Ö propos de la politique d?intÇràt public mise Öˇ jour,"Afghanistan, permanent residence, immigration, family "
https://www.canada.ca/en/immigration-refugees-citizenship/services/refugees/economic-mobility-pathways-pilot,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/refugies/pilote-voie-acces-mobilite-economique,Refugees,EMPP,Economic Mobility Pathways Pilot,Projet pilote sur la voie d?accäs Öˇ la mobilitÇ Çconomique : Ö propos du projet pilote,"refugees, economic immigration, permanent residence, EMPP, Economic Mobility Pathways Pilot"
https://www.canada.ca/en/immigration-refugees-citizenship/services/refugees/economic-mobility-pathways-pilot/immigrate,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/refugies/pilote-voie-acces-mobilite-economique/immigrer,Refugees,EMPP,Immigrate through the Economic Mobility Pathways Pilot: How the pilot works,Immigrer dans le cadre du Projet pilote sur la voie d?accäs Öˇ la mobilitÇ Çconomique : Comment fonctionne le Projet pilote,"refugees, economic immigration, permanent residence, EMPP, Economic Mobility Pathways Pilot"
https://www.canada.ca/en/immigration-refugees-citizenship/services/immigration-citizenship-representative,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/representant-immigration-citoyennete,Using an immigration and citizenship representative,Landing page,Using an immigration and citizenship representative,Recourir aux services d?un reprÇsentant en immigration et en citoyennetÇ,Consultants; Immigration agents; Immigration consultants; Indexes
https://www.canada.ca/en/immigration-refugees-citizenship/services/protect-fraud,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/proteger-fraude,Fraud,Landing page,Protect yourself from immigration fraud,ProtÇgez-vous contre la fraude,Citizenship; Immigration
https://www.canada.ca/en/immigration-refugees-citizenship/services/come-canada-tool,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/outil-venir-canada,Come to canada,Landing page,"Do you want to come to Canada, or extend your stay?",Voulez-vous venir au Canada ou prolonger votre sÇjour?,Come to Canada
https://www.canada.ca/en/immigration-refugees-citizenship/services/enforcement-violations-revoking-citizenship,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/application-loi-infractions-revocation-citoyennete,Enforcement of violations,Landing page,Revoking citizenship,RÇvoquer la citoyennetÇ,Revoking citizenship
https://www.canada.ca/en/immigration-refugees-citizenship/services/ai-symposium,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/symposium-ia,Symposium on Algorithmic Government,Landing page,Symposium on Algorithmic Government,Symposium sur l?Algorithmique gouvernementale,
https://www.canada.ca/en/immigration-refugees-citizenship/services/coronavirus-covid19,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/coronavirus-covid19,COVID-19,Landing page,How the coronavirus disease (COVID-19) is affecting immigration and refugees,Mesures spÇciales pour aider les rÇsidents temporaires et permanents et les demandeurs touchÇs par le nouveau coronavirus,"novel coronavirus, covid-19, coronavirus, special measures"
https://www.canada.ca/en/immigration-refugees-citizenship/services/metropolis-about,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/metropolis-a-propos,Metropolis,Landing page,International Metropolis Conference 2019: About the conference,Congräs international MÇtropolis : Ö propos du congräs,"Video; IRCC, International Metropolis Conference 2019, IMC2019, about, Migration, the promise of migration, ottawa, immigration conference, workshops, report"
https://www.canada.ca/en/immigration-refugees-citizenship/services/sudan2023,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/soudan2023,Sudan,Landing page,Temporary measures for Sudanese nationals in Canada,êvacuation du Soudan pour les membres de la famille des citoyens canadiens et des rÇsidents permanents,"Sudan crisis, Sudan, sudan"
https://www.canada.ca/en/immigration-refugees-citizenship/corporate,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation,Corporate,Landing page,Corporate information,,
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat,Corporate,Mandate,"Mandate - Immigration, Refugees and Citizenship Canada",Mandat,
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/acts-regulations,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/lois-reglements,Corporate,Acts and regulations,"Acts and Regulations - Immigration, Refugees and Citizenship Canada",Lois et räglements d'IRCC,Regulations; Policy; Immigration and Refugee Protection Act; Citizenship Act; Sustainable Development
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/acts-regulations/forward-regulatory-plan,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/lois-reglements/plan-prospectif-reglementation,Corporate,FRP,Forward regulatory plan,Plan de rÇglementationˇ: 2017-2019,Regulations; Policy; Immigration and Refugee Protection Act; Citizenship Act; Sustainable Development
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/corporate-initiatives,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/initiatives-ministerielles,Corporate,Initatives,Corporate initiatives,Initiatives ministÇrielles,Citizenship and Immigration Canada Web Site
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service,Corporate,Service standards,"Immigration, Refugees and Citizenship Canada service standards","Normes de service pour Immigration, RÇfugiÇs et CitoyennetÇ Canada (IRCC)",Mandate; Government services; Immigration; Refugees
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/citizenship-commission,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/commission-citoyennete,Corporate,Citizenship Commission,Citizenship Commission,La Commission de la citoyennetÇ,Mandate; Citizenship judges; Citizenship court
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/policies-operational-instructions-agreements,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/politiques-directives-operationnelles-ententes-accords,Corporate,"Policies, ministerial instructions, and agreements","Policies, ministerial instructions, and agreements",Politiques Directives Operationnelles Ententes Accords,
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/policies-operational-instructions-agreements/ministerial-instructions,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/politiques-directives-operationnelles-ententes-accords/instructions-ministerielles,Corporate,Ministerial Instructions,Ministerial Instructions,Instructions Ministerielles,
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/policies-operational-instructions-agreements/public-policies,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/politiques-directives-operationnelles-ententes-accords/politiques-interet-public,Corporate,Public policies,Public policies,Politiques d?intÇràt public,
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/anti-racism-strategy,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/strategie-lutte-contre-racisme,Corporate,Anti racism,"Immigration, Refugees and Citizenship Canada (IRCC) Anti-Racism Strategy 2.0 (2021-2024)","Immigration, RÇfugiÇs et CitoyennetÇ Canada (IRCC) StratÇgie de lutte contre le racisme 2.0  2021-2024","inclusivity, anti-racism, diversity"
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/stronger-immigration-system,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/systeme-immigration-plus-fort,Corporate,Stronger immigration system,Building a stronger immigration system,BÉtir un systäme d?immigration plus fort,"IRCC, immigration, benefits of immigration, inventories, backlogs, reducing backlog, performance, temporary residence, permanent residence, citizenship, temporary resident visas, study permits, work permits"
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/minister,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/ministre,Corporate,Minister,The Honourable Sean Fraser,"L?honorable Ahmed D. Hussen, dÇputÇ",Government officials; Biographies; Minister of Citizenship and Immigration Canada
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/deputy-ministers,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/sous-ministres,Corporate,Deputy Minister,"The Deputy Ministers - Immigration, Refugees and Citizenship Canada",Les sous-ministres,Government officials; Biographies; Minister of Citizenship and Immigration Canada
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/contact-ircc,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/contactez-ircc,Corporate,Contact IRCC,"Contact Immigration, Refugees and Citizenship Canada","Contactez Immigration, RÇfugies et CitoyennetÇ Canada","Contact us, IRCC, Immigration, Refugees, Citizenship"
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/contact-ircc/web-form,https://www.canada.ca//fr/immigration-refugies-citoyennete/organisation/contactez-ircc/formulaire-web,Corporate,Web form,IRCC Web form,,
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/contact-ircc/offices,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/contactez-ircc/bureaux,Corporate,IRCC Offices,"Immigration, Refugees and Citizenship Canada (IRCC) Offices","Bureaux d?Immigration, RÇfugiÇs et CitoyennetÇ Canada (IRCC)",Diplomatic missions; Visas; Points of service abroad; Directories
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/terms-conditions,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/avis,Corporate,T&Cs,"Terms and conditions - Immigration, Refugees and Citizenship Canada","Immigration, RÇfugiÇs et CitoyennetÇ Canada (IRCC) - Avis",Privacy; Official languages; Web sites; Fraud
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/partners-service-providers,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/partenaires-fournisseurs-services,Corporate,Partners and service providers,"Partners and service providers - Immigration, Refugees and Citizenship Canada",Partenaires et fournisseurs de services,Information; Orientation; Settlement services; Settlement programs; Hosting programs
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/partners-service-providers/authorized-paid-representatives-portal,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/partenaires-fournisseurs-services/portail-representants-remuneres-autorises,Corporate,"Authorized Paid Representatives Portal - Immigration, Refugees and Citizenship Canada","Authorized Paid Representatives Portal - Immigration, Refugees and Citizenship Canada",Portail des reprÇsentants rÇmunÇrÇs autorisÇs,Government On-Line; Applications; Work permits
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/partners-service-providers/immigrant-serving-organizations,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/partenaires-fournisseurs-services/organismes-aide-immigrants,Corporate,Immigrant-serving organizations,Immigrant-serving organizations,Organismes d?aide aux immigrants,Service provider organizations; Funding; Community involvement
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/partners-service-providers/panel-physicians,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/partenaires-fournisseurs-services/medecins-designes,Corporate,Panel physicians,Panel physicians,MÇdecins dÇsignÇs,Designated Medical Practitioners; Service provider organizations; Funding; Community involvement
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/partners-service-providers/funding,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/partenaires-fournisseurs-services/financement,Corporate,Funding for settlement,Learn about funding processes for settlement services,Financement,Mandate; Government services; Immigration; Indexes
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/partners-service-providers/dli-portal,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/partenaires-fournisseurs-services/portail-eed,Corporate,DLI portal,Access the Designated Learning Institution Portal,Accäs au Portail pour les Çtablissements d?enseignement dÇsignÇs,Foreign students; Study permit; Educational institutions
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides,Publications,Publications and manuals,Publications and Manuals,Publications Guides,
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/operational-bulletins-manuals,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides/bulletins-guides-operationnels,PDI,Operational instructions and guidelines,"Operational instructions and guidelines - Immigration, Refugees and Citizenship Canada",Bulletins Guides Operationnels,
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/operational-bulletins-manuals/fees,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides/bulletins-guides-operationnels/frais,PDI,Fees,Fees collection,Frais et recouvrement des coñts,zzzKeywords
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/operational-bulletins-manuals/identity-management,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides/bulletins-guides-operationnels/gestion-identite,PDI,Identity management,Identity management,Gestion de l?identitÇ,Identity management
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/operational-bulletins-manuals/interview,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides/bulletins-guides-operationnels/entrevue,PDI,Interviews and interpreters,Interviews and interpreters,Entrevues et interprätes,"interviews, interpreters"
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/operational-bulletins-manuals/refugee-protection,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides/bulletins-guides-operationnels/demandes-asile,PDI,Refugee protection,Refugee protection,,Refugee protection
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/operational-bulletins-manuals/refugee-protection/resettlement,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides/bulletins-guides-operationnels/demandes-asile/reinstallation,PDI,Resettlement,Refugee resettlement (REF-OVS-1),RÇinstallation Öˇ partir de l?Çtranger,"government assisted refugees, GAR, private sponsorship of refugees, PSR, overseas "
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/operational-bulletins-manuals/service-delivery,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides/bulletins-guides-operationnels/prestation-services,PDI,Service delivery,Service delivery,Prestation de services,"Legal, service delivery, loans"
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/operational-bulletins-manuals/standard-requirements,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides/bulletins-guides-operationnels/exigences-normalisees,PDI,Standard requirements for applicants,Standard requirements for applicants,Exigences normalisÇes s?appliquant aux demandeurs,Department of Citizenship and Immigration
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/operational-bulletins-manuals/canadian-citizenship,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides/bulletins-guides-operationnels/citoyennete-canadienne,PDI,Canadian Citizenship,Canadian Citizenship,Citoyennete Canadienne,
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/operational-bulletins-manuals/permanent-residence,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides/bulletins-guides-operationnels/resdience-permanente,PDI,Permanent Residence,Permanent Residence,Resdience Permanente,
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/operational-bulletins-manuals/temporary-residents,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides/bulletins-guides-operationnels/residents-temporaires,PDI,Temporary Residents,Temporary Residents,Residents Temporaires,
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/operational-bulletins-manuals/updates,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides/bulletins-guides-operationnels/mises-a-jour,PDI,Updates (PDUs),Updates,Mises A Jour,
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/departmental-performance-reports,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides/rapports-ministeriel-rendement,Publications,DPP,Departmental Results Reports,Rapport ministÇriel sur le rendement,Refugee; Refugee sponsorship; Resettlement; Private sponsorship
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/report-plans-priorities,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides/rapport-plans-priorites,Publications,RPP,Reports on Plans and Priorities,Rapports sur les plans et les prioritÇs,Department of Citizenship and Immigration
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/discover-canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides/decouvrir-canada,Publications,Discover Canada,Study Guide - Discover Canada - The Rights and Responsibilities of Citizenship,Guide d?Çtude - DÇcouvrir le Canada Les droits et responsabilitÇs liÇs Öˇ la citoyennetÇ,Citizenship; Citizenship education; Teaching resources; Handbooks
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/reports-statistics,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/rapports-statistiques,Reports and statistics,Landing page,"Reports and statistics - Immigration, Refugees and Citizenship Canada",Rapports Statistiques,
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/reports-statistics/audits,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/rapports-statistiques/verifications,Reports and statistics,Audit reports,"Audits - Immigration, Refugees and Citizenship Canada",Verifications,
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/reports-statistics/evaluations,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/rapports-statistiques/evaluations,Reports and statistics,Evaluations,"Program evaluations - Immigration, Refugees and Citizenship Canada",Evaluations,
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/transparency,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/transparence,Corporate,Transparency,Transparency,Transparence,
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/transparency/access-information-privacy,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/transparence/acces-information-protection,Corporate,ATIP,Access to information and privacy,Accäs Öˇ l?information et protection des renseignements personnels,Access to information; Privacy; Record searches
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/transparency/program-terms-conditions,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/transparence/modalites-programmes,Corporate,Program Terms and Conditions,Program Terms and Conditions,ModalitÇs des programmes,"Transparency, Contract Terms and Conditions"
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/transparency/contract-terms-conditions,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/transparence/modalites-contrats,Corporate,Contract Terms and Conditions,Contract Terms and Conditions,ModalitÇs des contrats,"Transparency, Contract Terms and Conditions"
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/transparency/consultations,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/transparence/consultations,Corporate,Consultations,"Public consultations - Immigration, Refugees and Citizenship Canada",Consultations,"IRCC, public consultations, public engagement"
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/transparency/proactive-disclosure,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/transparence/divulgation-proactive,Corporate,Proactive disclosure,Proactive Disclosure,Divulgation proactive,Expenditures; Contracts; Government finance; Government officials
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/transparency/transition-binders,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/transparence/cahiers-transition,Corporate,Transition binders,IRCC Transition Binders,Cahiers de transition d?IRCC,transition binder
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/transparency/committees,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/transparence/comites,Corporate,Committee Appearances,Committee Appearances,CIMM - Comparutions devant les comitÇs parlementaires,"Standing Committee on Citizenship and Immigration, CIMM"
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/careers,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/carrieres,Corporate,Careers,"Careers at Immigration, Refugees and Citizenship Canada",Carriäres Öˇ CIC,Information; Citizenship; Immigration; Refugees; Careers
https://www.canada.ca/en/immigration-refugees-citizenship/corporate/accessibility,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/accessibilite,Corporate,Accessibility,Accessibility at IRCC,AccessibilitÇ Öˇ IRCC,"IRCC, accessibility, feedback, plan"
https://www.canada.ca/en/immigration-refugees-citizenship/campaigns,https://www.canada.ca/fr/immigration-refugies-citoyennete/campagnes,Campaigns,Landing page,Campaigns and promotions,Campagnes et activitÇs promotionnelles,
https://www.canada.ca/en/immigration-refugees-citizenship/campaigns/canada-future-immigration-system,https://www.canada.ca/fr/immigration-refugies-citoyennete/campagnes/avenir-systeme-immigration-canada,Campaigns,An immigration system for Canada,An immigration system for Canada?s future: Strengthening our communities,Un systäme d?immigration pour l?avenir du Canada : Renforcer nos communautÇs,"IRCC, immigration; public consultations; canada's immigration system; online survey"
https://www.canada.ca/en/immigration-refugees-citizenship/campaigns/claiming-asylum,https://www.canada.ca/fr/immigration-refugies-citoyennete/campagnes/demander-asile,Campaigns,Claiming Asylum in Canada,Claiming Asylum in Canada,Demander l'asile au Canada,"asylum, claim, risks, requirements, fraud, claim at border"
https://www.canada.ca/en/immigration-refugees-citizenship/campaigns/tr-pr,https://www.canada.ca/fr/immigration-refugies-citoyennete/campagnes/rt-rp,Campaigns,Temporary resident to permanent resident pathway,Temporary resident to permanent resident pathway,Temporary resident to permanent resident pathway,"TR to PR Pathway, pathway, essential worker, health care, graduates, PGWPP, public policy"
https://www.canada.ca/en/immigration-refugees-citizenship/campaigns/hire-immigrants,https://www.canada.ca/fr/immigration-refugies-citoyennete/campagnes/embauchez-immigrants,Campaigns,Hire immigrants,Hire immigrants How to access global talent,Trousse d?outils : Les employeurs canadiens qui embauchent des travailleurs Çtrangers,Economic immigration campaign
https://www.canada.ca/en/immigration-refugees-citizenship/campaigns/choose-canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/campagnes/choisir-canada,Campaigns,Choose Canada,Choose Canada,Choisir le Canada,Immigrate; Express Entry;
https://www.canada.ca/en/immigration-refugees-citizenship/campaigns/francophone-immigration-outside-quebec,https://www.canada.ca/fr/immigration-refugies-citoyennete/campagnes/immigration-francophone-hors-quebec,Campaigns,Francophone immigration,Immigrate to a Francophone community outside Quebec,,Francophone immigration
https://www.canada.ca/en/immigration-refugees-citizenship/campaigns/irregular-border-crossings-asylum,https://www.canada.ca/fr/immigration-refugies-citoyennete/campagnes/passage-irreguliers-frontiere-asile,Campaigns,Irregular border crossings and asylum in Canada,Irregular border crossings and asylum in Canada,,Refugees; Refugee claims; Applications;
https://www.canada.ca/en/immigration-refugees-citizenship/campaigns/biometrics,https://www.canada.ca/fr/immigration-refugies-citoyennete/campagnes/biometrie,Campaigns,Biometrics,Biometrics expansion,Expansion de la biomÇtrie,"Ö? partir de l?ÇtÇ 2018, lorsque vous prÇsenterez une demande de visa de visiteur, de permis d?Çtudes ou de travail (Öˇ l?exception des ressortissants amÇricains) ou de rÇsidence permanente, vous devrez fournir vos empreintes digitales ainsi qu?une photo."
https://www.canada.ca/en/immigration-refugees-citizenship/campaigns/immigration-matters,https://www.canada.ca/fr/immigration-refugies-citoyennete,Campaigns,Immigration matters,#ImmigrationMatters,L?immigration áa compte,"immigration, immigrant, IRCC, success stories, benefits of immigration, immigration facts, local economy, local immigration, Immigration Matters, #ImmigrationMatters, Immigration Canada, Canada?s immigration system, contributions of immigrants, famous immigrants, immigration facts, Canada, CIC"
https://www.canada.ca/en/immigration-refugees-citizenship/campaigns/india-visa,https://www.canada.ca/fr/immigration-refugies-citoyennete/campagnes/inde-visa,Campaigns,India visa,Before you apply to come to Canada from India,Partir de l?Inde pour venir au Canada,"India, Canada, apply online, visit, fraud, scams, representatives, consultants, authorized, visitor visa, temporary resident visa, TRV, student, visitor"
https://ircc.canada.ca/english/helpcentre/answer.asp,https://ircc.canada.ca/francais/centre-aide/reponse.asp,Help Centre,,,,
https://ircc.canada.ca/english/passport/map/map.asp,https://ircc.canada.ca/francais/passeport/map/carte.asp,Passport,,,,
